sample	AMIKACIN	AMINOGLYCOSIDE	APRAMYCIN	AZITHROMYCIN	BETA-LACTAM	BLEOMYCIN	CEFTAROLINE	CEPHALOSPORIN	CHLORAMPHENICOL	CLARITHROMYCIN	CLINDAMYCIN	DAPTOMYCIN	ERYTHROMYCIN	FLORFENICOL	FOSFOMYCIN	FUSIDIC ACID	FUSIDIC_ACID	GENTAMICIN	KANAMYCIN	LINCOMYCIN	LINCOSAMIDE	LINEZOLID	METHICILLIN	MUPIROCIN	PRISTINAMYCIN	QUATERNARY AMMONIUM	QUINOLONE	RIFAMPIN	SPECTINOMYCIN	SPIRAMYCIN	STREPTOGRAMIN	STREPTOGRAMIN B	STREPTOMYCIN	STREPTOTHRICIN	SULFONAMIDE	TELITHROMYCIN	TETRACYCLINE	TOBRAMYCIN	TRIMETHOPRIM	TYLOSIN
5985_3#11	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_3#7	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#11	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#6	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
4752_7#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5704_7#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_2#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#11	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#6	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#6	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_2#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5704_7#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5150_8#2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5985_7#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_1#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_2#6	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_3#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_1#11	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_3#6	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_2#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
4752_7#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
4752_7#11	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_7#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_2#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_7#7	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_2#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_2#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_3#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_3#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_3#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
4752_7#7	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_7#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_7#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#6	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_3#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5704_7#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
4752_7#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_7#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5150_8#3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5150_8#4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5150_8#5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5985_7#11	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_4#7	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
4752_7#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_7#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5150_8#12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5227_1#9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5985_7#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_7#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5704_7#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#11	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_7#6	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_3#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_5#7	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#7	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_8#11	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5985_6#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5227_1#8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5227_1#7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5227_1#3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5227_1#2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4950_3#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	R	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4950_3#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	R	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4950_3#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4950_3#7	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4950_3#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	R	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4950_3#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	R	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4950_3#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4950_3#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_8#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_8#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_7#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
4925_7#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
4925_7#8	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_7#7	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
4925_7#6	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_7#5	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_7#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_7#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5704_7#12	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5704_7#11	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_6#2	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	R	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_6#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	R	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
5150_8#6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5150_8#7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5150_8#8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5704_7#10	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	R	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
5704_7#9	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	R	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
5704_8#4	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	R	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
5704_8#3	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	R	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4950_2#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
4925_8#12	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
5227_2#10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5227_2#9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5227_2#8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5704_8#1	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	R	R	S	S	S	R	R	R	R	R	R	R	S
5704_7#6	R	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	R	R	R	S	S	S	R	S	S	R	R	S	R	S	S	S	R	R	R	R	R	R	R	S
5227_2#5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR5250326	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR5250272	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR5250695	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR5250323	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR5250178	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR5249955	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR5250803	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR5250382	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	R	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR5251295	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR5250577	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR5250704	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR5251323	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR5249901	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR5249990	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S
SRR5250196	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S
SRR5250563	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S
SRR5250112	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S
SRR5250602	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S
SRR5249896	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
