curve_id	strain_id	nitrogen_source_pm3	r	auc_l
NE1113_B_G09	NE1113	ε-Amino-N-Caproic_Acid	0.351215662505439	6246.03747205358
NE1113_B_G10	NE1113	D,L-α-Amino-Caprylic_Acid	0.757035993354416	2967.91428663982
NE1113_B_G11	NE1113	δ-Amino-N-Valeric_Acid	0.332505100657317	5102.00685183169
NE1113_B_G12	NE1113	α-Amino-N-Valeric_Acid	0.309367374259785	4016.28981502183
NE1113_B_H01	NE1113	Ala-Asp	0.399406815786915	5143.86927575532
NE1113_B_H02	NE1113	Ala-Gln	0.318466235239193	5686.81549114585
NE1113_B_H03	NE1113	Ala-Glu	0.326525838225296	7655.6908717433
NE1113_B_H04	NE1113	Ala-Gly	0.543862779058827	5386.76281879026
NE1113_B_H05	NE1113	Ala-His	0.275857944163196	3352.76083973897
NE1113_B_H06	NE1113	Ala-Leu	0.291132956782314	4413.14567141775
NE1113_B_H07	NE1113	Ala-Thr	0.427316863985898	5257.66691568209
NE1113_B_H08	NE1113	Gly-Asn	0.753442847269053	7014.28598254118
NE1113_B_H09	NE1113	Gly-Gln	0.494702910941877	7684.92523928387
NE1113_B_H10	NE1113	Gly-Glu	0.628209706795833	8379.60914032315
NE1113_B_H11	NE1113	Gly-Me	0.446721753336563	6994.86331658038
NE1113_B_H12	NE1113	Met-Ala	0.259528119069502	4822.15905643646
NE1113_C_A01	NE1113	Negative_Control	0.305336690874771	4304.09607857976
NE1113_C_A02	NE1113	Ammonia	0.364032968200258	5887.0954762114
NE1113_C_A03	NE1113	Nitrite	0.315822135437326	3000.53329255347
NE1113_C_A04	NE1113	Nitrate	0.266459827235531	4394.52126172372
NE1113_C_A05	NE1113	Urea	0.264114857453782	4295.07768014783
NE1113_C_A06	NE1113	Biure	0.252014083728101	3855.14646636362
NE1113_C_A07	NE1113	L-Alanine	0.289390792253104	3698.50779791174
NE1113_C_A08	NE1113	L-Arginine	0.227859562061891	4046.99599153959
NE1113_C_A09	NE1113	L-Asparagine	0.840386405817393	6576.92325762759
NE1113_C_A10	NE1113	L-Aspartic_Acid	0.276836299344851	5124.1441329562
NE1113_C_A11	NE1113	L-Cysteine	0.153374755650286	3970.65169850474
NE1113_C_A12	NE1113	L-Glutamic_Acid	0.630841675030953	5911.57090814484
NE1113_C_B01	NE1113	L-Glutamine	0.817895592263542	6953.69745376952
NE1113_C_B02	NE1113	Glycine	0.763405189191215	8239.29340267008
NE1113_C_B03	NE1113	L-Histidine	0.371209389358595	5086.2887764419
NE1113_C_B04	NE1113	L-Isoleucine	0.251087069204637	3598.98199004134
NE1113_C_B05	NE1113	L-Leucine	0.357800626397654	5590.51375732337
NE1113_C_B06	NE1113	L-Lysine	0.378237790585921	5905.46499281435
NE1113_C_B07	NE1113	L-Methionine	0.433304340548274	5878.2088440676
NE1113_C_B08	NE1113	L-Phenylalanine	0.402794357738717	6466.4476609218
NE1113_C_B09	NE1113	L-Proline	0.387675866498065	5567.06207364587
NE1113_C_B10	NE1113	L-Serine	0.498031704133236	6022.39088231452
NE1113_C_B11	NE1113	L-Threonine	0.524246983700318	7319.07388730158
NE1113_C_B12	NE1113	L-Tryptophan	0.26387253825685	3756.45239056952
NE1113_C_C01	NE1113	L-Tyrosine	0.208055404611007	3292.85889091628
NE1113_C_C02	NE1113	L-Valine	0.365804135799739	5821.46899134128
NE1113_C_C03	NE1113	D-Alanine	0.392819085206441	5849.12483184887
NE1113_C_C04	NE1113	D-Asparagine	0.402488556079094	5761.62063117833
NE1113_C_C05	NE1113	D-Aspartic_Acid	0.337356637745677	5602.42565177951
NE1113_C_C06	NE1113	D-Glutamic_Acid	0.345328639871816	6267.8224602294
NE1113_C_C07	NE1113	D-Lysine	0.378387364468751	6475.72528689913
NE1113_C_C08	NE1113	D-Serine	0.420776512041256	5092.03581510739
NE1113_C_C09	NE1113	D-Valine	0.367967624524196	6836.59878186756
NE1113_C_C10	NE1113	L-Citrulline	0.399070314156086	6509.39002033688
NE1113_C_C11	NE1113	L-Homoserine	0.465785321834594	4932.54617025901
NE1113_C_C12	NE1113	L-Ornithine	0.3457490948584	3986.20679433576
NE1113_C_D01	NE1113	N-Acetyl-L-Glutamic_Acid	0.249427081811515	3927.84143963712
NE1113_C_D02	NE1113	N-Phthaloyl-L-Glutamic_Acid	0.385010650745791	5579.82175008662
NE1113_C_D03	NE1113	L-Pyroglutamic_Acid	0.358708072827424	6123.8337667643
NE1113_C_D04	NE1113	Hydroxylamine	0.443212182553406	6335.31887717778
NE1113_C_D05	NE1113	Methylamine	0.40102832458259	6365.87436184267
NE1113_C_D06	NE1113	N-Amylamine	0.358207583071676	6649.46245560226
NE1113_C_D07	NE1113	N-Butylamine	0.387280735684236	6939.13516205912
NE1113_C_D08	NE1113	Ethylamine	0.403845802223711	6756.52746280878
NE1113_C_D09	NE1113	Ethanolamine	0.381475235360964	6930.24416463658
NE1113_C_D10	NE1113	Ethylenediamine	0.393365505301394	6287.2572932606
NE1113_C_D11	NE1113	Putrescine	0.374647701216917	5880.37458877165
NE1113_C_D12	NE1113	Agmatine	0.520259148487546	2880.96762537488
NE1113_C_E01	NE1113	Histamine	0.217450652999706	3233.6270907817
NE1113_C_E02	NE1113	ß-Phenylethyl-amine	0.441893906949236	5804.10514872992
NE1113_C_E03	NE1113	Tyramine	0.382207940639465	5974.17552661659
NE1113_C_E04	NE1113	Acetamide	0.407999325055272	7090.41331627894
NE1113_C_E05	NE1113	Formamide	0.396256257324965	7223.29766701944
NE1113_C_E06	NE1113	Glucuronamide	0.45216121004225	7242.96239372234
NE1113_C_E07	NE1113	D,L-Lactamide	0.513535898109275	7561.20243472588
NE1113_C_E08	NE1113	D-Glucosamine	0.430675664551361	7592.4718225904
NE1113_C_E09	NE1113	D-Galactosamine	0.50213854323184	7845.90845855522
NE1113_C_E10	NE1113	D-Mannosamine	0.579922742597425	8336.3022645247
NE1113_C_E11	NE1113	N-Acetyl-D-Glucosamine	0.380332112442063	5706.7740137893
NE1113_C_E12	NE1113	N-Acetyl-D-Galactosamine	0.260999476730038	3985.15011538222
NE1113_C_F01	NE1113	N-Acetyl-D-Mannosamine	0.277036669100197	4245.52214202753
NE1113_C_F02	NE1113	Adenine	0.339096071934236	4347.62747436707
NE1113_C_F03	NE1113	Adenosine	0.349855473891882	5222.11543624093
NE1113_C_F04	NE1113	Cytidine	0.312306881225712	5753.9661068883
NE1113_C_F05	NE1113	Cytosine	0.342590698784453	5940.06371459545
NE1113_C_F06	NE1113	Guanine	0.239710569676501	2507.7000975561
NE1113_C_F07	NE1113	Guanosine	0.423190739067081	5611.60839789487
NE1113_C_F08	NE1113	Thymine	0.305269815724396	6199.41602728893
NE1113_C_F09	NE1113	Thymidine	0.367533093110384	6134.11321579625
NE1113_C_F10	NE1113	Uracil	0.389068745164177	5961.31141111226
NE1113_C_F11	NE1113	Uridine	0.356618155795104	5098.93029248927
NE1113_C_F12	NE1113	Inosine	0.221242585245614	3601.28769436875
NE1113_C_G01	NE1113	Xanthine	0.471055611339503	3670.88529695737
NE1113_C_G02	NE1113	Xanthosine	0.369963523233347	5401.11919730645
NE1113_C_G03	NE1113	Uric_Acid	0.448350535281496	6072.0333736303
NE1113_C_G04	NE1113	Alloxan	0.374240334962587	5758.49455685884
NE1113_C_G05	NE1113	Allantoin	0.389570240617361	5880.8709841098
NE1113_C_G06	NE1113	Parabanic_Acid	0.400037248119282	6220.59223534732
NE1113_C_G07	NE1113	D,L-α-Amino-N-Butyric_Acid	0.698863420891933	7055.75255640163
NE1113_C_G08	NE1113	γ-Amino-N-Butyric_Acid	0.342285594041342	5700.77133723485
NE1113_C_G09	NE1113	ε-Amino-N-Caproic_Acid	0.345917968428498	5320.33013084454
NE1113_C_G10	NE1113	D,L-α-Amino-Caprylic_Acid	0.734603024398537	2444.5545403304
NE1113_C_G11	NE1113	δ-Amino-N-Valeric_Acid	0.343582092905884	4098.12701398974
NE1113_C_G12	NE1113	α-Amino-N-Valeric_Acid	0.335848695725305	3057.15628180278
NE1113_C_H01	NE1113	Ala-Asp	0.42207462685631	4502.9606252582
NE1113_C_H02	NE1113	Ala-Gln	0.328927810411016	5280.43532700835
NE1113_C_H03	NE1113	Ala-Glu	0.337917055355509	7100.4466464427
NE1113_C_H04	NE1113	Ala-Gly	0.598666835918414	5594.01708669402
NE1113_C_H05	NE1113	Ala-His	0.270830452022593	3092.2804319839
NE1113_C_H06	NE1113	Ala-Leu	0.305027014076393	3519.59811133198
NE1113_C_H07	NE1113	Ala-Thr	0.505337787726581	3995.85111761886
NE1113_C_H08	NE1113	Gly-Asn	0.911691234166651	6381.31033798163
NE1113_C_H09	NE1113	Gly-Gln	0.531152499821274	7068.97543344034
NE1113_C_H10	NE1113	Gly-Glu	0.628496330639474	7921.38098401696
NE1113_C_H11	NE1113	Gly-Me	0.482721849667656	6528.554256453
NE1113_C_H12	NE1113	Met-Ala	0.251203841604684	3763.35949281939
NE286_A_A01	NE286	Negative_Control	0.300651625699177	4413.82974971962
NE286_A_A02	NE286	Ammonia	0.353005779165907	6125.76470205664
NE286_A_A03	NE286	Nitrite	0.215015367501935	3232.75270880311
NE286_A_A04	NE286	Nitrate	0.258822615205516	4457.87680990371
NE286_A_A05	NE286	Urea	0.245782322068163	5847.68799606256
NE286_A_A06	NE286	Biure	0.238814310711038	4530.83574011944
NE286_A_A07	NE286	L-Alanine	0.28786938370943	3905.34654146526
NE286_A_A08	NE286	L-Arginine	0.236717090725659	4121.90770049435
NE286_A_A09	NE286	L-Asparagine	0.629948679550939	6668.50369875045
NE286_A_A10	NE286	L-Aspartic_Acid	0.277259258957622	4988.95652741644
NE286_A_A11	NE286	L-Cysteine	0.179128629611337	3872.73996136894
NE286_A_A12	NE286	L-Glutamic_Acid	0.40923038621306	5896.69862014477
NE286_A_B01	NE286	L-Glutamine	0.668777936209792	7092.82047369486
NE286_A_B02	NE286	Glycine	0.657399584991144	8180.25103293061
NE286_A_B03	NE286	L-Histidine	0.360250457202131	5474.8100268299
NE286_A_B04	NE286	L-Isoleucine	0.247750543765188	3754.65806573252
NE286_A_B05	NE286	L-Leucine	0.329289969455817	5512.2372336056
NE286_A_B06	NE286	L-Lysine	0.351227457265653	6428.83413819066
NE286_A_B07	NE286	L-Methionine	0.349819015379158	6483.22103619598
NE286_A_B08	NE286	L-Phenylalanine	0.411595466887278	6613.3030341384
NE286_A_B09	NE286	L-Proline	0.387549565312482	5796.78862040756
NE286_A_B10	NE286	L-Serine	0.39018868545537	6260.2888631867
NE286_A_B11	NE286	L-Threonine	0.468364820114725	7968.59074056675
NE286_A_B12	NE286	L-Tryptophan	0.198081013108141	3978.73129024319
NE286_A_C01	NE286	L-Tyrosine	0.189703118185879	3511.2468266644
NE286_A_C02	NE286	L-Valine	0.34821763145243	6383.30639010798
NE286_A_C03	NE286	D-Alanine	0.327016513462123	6314.10783198186
NE286_A_C04	NE286	D-Asparagine	0.344351582362449	6297.12669555849
NE286_A_C05	NE286	D-Aspartic_Acid	0.320222052025923	6072.70860012236
NE286_A_C06	NE286	D-Glutamic_Acid	0.320565949457646	6570.93042205361
NE286_A_C07	NE286	D-Lysine	0.363832240855012	6918.15874462147
NE286_A_C08	NE286	D-Serine	0.385910834715756	6315.0714369752
NE286_A_C09	NE286	D-Valine	0.318486583314731	7383.92957278352
NE286_A_C10	NE286	L-Citrulline	0.422706325173737	6619.12409052842
NE286_A_C11	NE286	L-Homoserine	0.39239618789088	5466.16172818004
NE286_A_C12	NE286	L-Ornithine	0.258557997720593	4550.47506796879
NE286_A_D01	NE286	N-Acetyl-L-Glutamic_Acid	0.246230418678178	4309.57295610299
NE286_A_D02	NE286	N-Phthaloyl-L-Glutamic_Acid	0.36095694238363	5820.49708616038
NE286_A_D03	NE286	L-Pyroglutamic_Acid	0.316854864069123	6643.79816671049
NE286_A_D04	NE286	Hydroxylamine	0.38371939682274	6706.3827314535
NE286_A_D05	NE286	Methylamine	0.34898857827076	7024.61951969439
NE286_A_D06	NE286	N-Amylamine	0.341061401342557	7113.94091401544
NE286_A_D07	NE286	N-Butylamine	0.375681423103091	7312.49090627187
NE286_A_D08	NE286	Ethylamine	0.37104953102523	7447.21417187259
NE286_A_D09	NE286	Ethanolamine	0.373700801209811	7380.43725989857
NE286_A_D10	NE286	Ethylenediamine	0.409691552168785	6586.64972247672
NE286_A_D11	NE286	Putrescine	0.386053059294436	6156.90784027314
NE286_A_D12	NE286	Agmatine	0.469626689068632	3238.75783182504
NE286_A_E01	NE286	Histamine	0.189390592755312	3412.10874158205
NE286_A_E02	NE286	ß-Phenylethyl-amine	0.445588054922212	5610.46519952349
NE286_A_E03	NE286	Tyramine	0.377653131472575	6126.13055145463
NE286_A_E04	NE286	Acetamide	0.377732674526148	7209.94746025215
NE286_A_E05	NE286	Formamide	0.364358897190801	7707.31035878642
NE286_A_E06	NE286	Glucuronamide	0.352525957810114	7375.09592423523
NE286_A_E07	NE286	D,L-Lactamide	0.416091657242228	8024.48462747753
NE286_A_E08	NE286	D-Glucosamine	0.363591711909534	7857.48644006654
NE286_A_E09	NE286	D-Galactosamine	0.437009724168421	8079.12765341128
NE286_A_E10	NE286	D-Mannosamine	0.499700007885305	8623.45071115409
NE286_A_E11	NE286	N-Acetyl-D-Glucosamine	0.365387596645508	6004.59460452558
NE286_A_E12	NE286	N-Acetyl-D-Galactosamine	0.229939654600198	4371.17239319629
NE286_A_F01	NE286	N-Acetyl-D-Mannosamine	0.287467497283505	4224.24187835175
NE286_A_F02	NE286	Adenine	0.335115757314356	4537.30966080229
NE286_A_F03	NE286	Adenosine	0.300391527368858	4775.69985543327
NE286_A_F04	NE286	Cytidine	0.303043362508441	6520.97528225621
NE286_A_F05	NE286	Cytosine	0.306395304980744	6751.0917308329
NE286_A_F06	NE286	Guanine	0.201569883898852	2831.37892184254
NE286_A_F07	NE286	Guanosine	0.312048311093699	2464.36800317907
NE286_A_F08	NE286	Thymine	0.327897431255719	7055.13114246763
NE286_A_F09	NE286	Thymidine	0.357493795370446	6573.64045308003
NE286_A_F10	NE286	Uracil	0.366432405782572	6427.55925165651
NE286_A_F11	NE286	Uridine	0.366622088371158	5395.86932653599
NE286_A_F12	NE286	Inosine	0.252862150281605	4400.60160740348
NE286_A_G01	NE286	Xanthine	0.613656413583821	4026.66319454185
NE286_A_G02	NE286	Xanthosine	0.368061787930696	5911.17795175957
NE286_A_G03	NE286	Uric_Acid	0.421288724108096	5970.79225095652
NE286_A_G04	NE286	Alloxan	0.356526511867196	6164.68273416422
NE286_A_G05	NE286	Allantoin	0.3827580440599	7178.49201659092
NE286_A_G06	NE286	Parabanic_Acid	0.332435262272449	7166.79279479572
NE286_A_G07	NE286	D,L-α-Amino-N-Butyric_Acid	0.560578009018362	6938.93002216
NE286_A_G08	NE286	γ-Amino-N-Butyric_Acid	0.316159568263907	5999.81404203785
NE286_A_G09	NE286	ε-Amino-N-Caproic_Acid	0.332695796846282	5430.72572421994
NE286_A_G10	NE286	D,L-α-Amino-Caprylic_Acid	0.627011069363779	3251.98853492885
NE286_A_G11	NE286	δ-Amino-N-Valeric_Acid	0.280763150997244	3983.92906200312
NE286_A_G12	NE286	α-Amino-N-Valeric_Acid	0.256291498213071	3571.08366480165
NE286_A_H01	NE286	Ala-Asp	0.341677687017124	4974.59132903938
NE286_A_H02	NE286	Ala-Gln	0.260873168853527	5997.44763301442
NE286_A_H03	NE286	Ala-Glu	0.325915887910422	7001.14831272041
NE286_A_H04	NE286	Ala-Gly	0.620006392422245	5380.99127076977
NE286_A_H05	NE286	Ala-His	0.262004879481955	3535.52683794007
NE286_A_H06	NE286	Ala-Leu	0.256276926044713	4096.75226690597
NE286_A_H07	NE286	Ala-Thr	0.456415793780065	4549.33747910993
NE286_A_H08	NE286	Gly-Asn	0.7731838662415	7406.81046265378
NE286_A_H09	NE286	Gly-Gln	0.578706524658266	7628.98490116778
NE286_A_H10	NE286	Gly-Glu	0.616463969188305	8387.32194447371
NE286_A_H11	NE286	Gly-Me	0.482356640908896	7262.82567432539
NE286_A_H12	NE286	Met-Ala	0.240264770836571	4435.30667503342
NE286_B_A01	NE286	Negative_Control	0.327790696964234	4788.94115187666
NE286_B_A02	NE286	Ammonia	0.373537996841826	5950.20489431011
NE286_B_A03	NE286	Nitrite	0.233701171167977	3624.22420568822
NE286_B_A04	NE286	Nitrate	0.282926689755779	4412.0120011841
NE286_B_A05	NE286	Urea	0.282079214719494	5781.33053145937
NE286_B_A06	NE286	Biure	0.284126978000391	3801.39739777889
NE286_B_A07	NE286	L-Alanine	0.267856908693246	4514.65223304041
NE286_B_A08	NE286	L-Arginine	0.230877698636816	4397.68179273799
NE286_B_A09	NE286	L-Asparagine	0.570440802813339	6405.52672063864
NE286_B_A10	NE286	L-Aspartic_Acid	0.2797842928874	4881.72206065313
NE286_B_A11	NE286	L-Cysteine	0.180057755020454	5240.0074710702
NE286_B_A12	NE286	L-Glutamic_Acid	0.346549845481322	6593.35877094742
NE286_B_B01	NE286	L-Glutamine	0.623180601669665	6766.98339216272
NE286_B_B02	NE286	Glycine	0.532611597077352	8472.97605297847
NE286_B_B03	NE286	L-Histidine	0.354883818130319	5710.52592076334
NE286_B_B04	NE286	L-Isoleucine	0.308045513465976	3845.2027117373
NE286_B_B05	NE286	L-Leucine	0.342974994549133	5305.15255873392
NE286_B_B06	NE286	L-Lysine	0.348602692732361	6065.02910254213
NE286_B_B07	NE286	L-Methionine	0.343110831421407	6010.03167934377
NE286_B_B08	NE286	L-Phenylalanine	0.372220435092454	6648.1854478861
NE286_B_B09	NE286	L-Proline	0.350335909602591	5744.64641124096
NE286_B_B10	NE286	L-Serine	0.348770242438702	5991.79268482574
NE286_B_B11	NE286	L-Threonine	0.429924936411987	7193.77218722765
NE286_B_B12	NE286	L-Tryptophan	0.19285727805175	4569.85490012864
NE286_B_C01	NE286	L-Tyrosine	0.219539760305433	3866.00817057884
NE286_B_C02	NE286	L-Valine	0.34282271935096	6206.17335503506
NE286_B_C03	NE286	D-Alanine	0.363104417645471	6665.8171659111
NE286_B_C04	NE286	D-Asparagine	0.32553773378357	6105.28689698168
NE286_B_C05	NE286	D-Aspartic_Acid	0.275352313645681	5984.28588202479
NE286_B_C06	NE286	D-Glutamic_Acid	0.308682097172913	6656.10173190125
NE286_B_C07	NE286	D-Lysine	0.329299748057975	6990.14835677534
NE286_B_C08	NE286	D-Serine	0.342316296839319	5862.96442646968
NE286_B_C09	NE286	D-Valine	0.289935615392406	7118.55385932048
NE286_B_C10	NE286	L-Citrulline	0.346257962930715	6306.8444066692
NE286_B_C11	NE286	L-Homoserine	0.379991186297031	5193.16787868195
NE286_B_C12	NE286	L-Ornithine	0.234583666072473	5316.37259565701
NE286_B_D01	NE286	N-Acetyl-L-Glutamic_Acid	0.262144417601599	4079.46021115883
NE286_B_D02	NE286	N-Phthaloyl-L-Glutamic_Acid	0.360501073270801	5623.93633068988
NE286_B_D03	NE286	L-Pyroglutamic_Acid	0.308491881224616	6507.05479903383
NE286_B_D04	NE286	Hydroxylamine	0.354683073560465	6685.89324863744
NE286_B_D05	NE286	Methylamine	0.322896157478832	6733.60266277564
NE286_B_D06	NE286	N-Amylamine	0.310131326005538	7078.33917822467
NE286_B_D07	NE286	N-Butylamine	0.342813575955471	7431.83113342108
NE286_B_D08	NE286	Ethylamine	0.337949816738319	7431.28350991303
NE286_B_D09	NE286	Ethanolamine	0.328197590059001	7299.27672825991
NE286_B_D10	NE286	Ethylenediamine	0.345007182126627	6468.67910742751
NE286_B_D11	NE286	Putrescine	0.375255369714787	5962.65937701523
NE286_B_D12	NE286	Agmatine	0.429398134143852	3806.70959205206
NE286_B_E01	NE286	Histamine	0.217147726797758	3474.95140433479
NE286_B_E02	NE286	ß-Phenylethyl-amine	0.410014483338032	6082.93639780844
NE286_B_E03	NE286	Tyramine	0.346198164568738	6110.26829224994
NE286_B_E04	NE286	Acetamide	0.33853496945242	7606.44246607894
NE286_B_E05	NE286	Formamide	0.317349965052561	7666.55975166256
NE286_B_E06	NE286	Glucuronamide	0.302485923940832	7982.2412909653
NE286_B_E07	NE286	D,L-Lactamide	0.400606886035359	8028.03092069834
NE286_B_E08	NE286	D-Glucosamine	0.318547563950041	7959.76455999569
NE286_B_E09	NE286	D-Galactosamine	0.351054445529646	8219.28721077216
NE286_B_E10	NE286	D-Mannosamine	0.444846276921576	8782.95185815547
NE286_B_E11	NE286	N-Acetyl-D-Glucosamine	0.372544302363167	6146.14442608796
NE286_B_E12	NE286	N-Acetyl-D-Galactosamine	0.241022052162407	4218.84142146378
NE286_B_F01	NE286	N-Acetyl-D-Mannosamine	0.286531178052046	4380.21982553419
NE286_B_F02	NE286	Adenine	0.328160121511545	5049.45781358256
NE286_B_F03	NE286	Adenosine	0.290373069009712	5410.41063892878
NE286_B_F04	NE286	Cytidine	0.285800800175094	6489.5119248711
NE286_B_F05	NE286	Cytosine	0.329899897400644	6685.62492314771
NE286_B_F06	NE286	Guanine	0.275758627572894	2345.25327774421
NE286_B_F07	NE286	Guanosine	0.246641487166256	2604.98210571167
NE286_B_F08	NE286	Thymine	0.308920872848812	7116.66612413046
NE286_B_F09	NE286	Thymidine	0.279992524136156	6937.90267603421
NE286_B_F10	NE286	Uracil	0.318894731402295	7117.04053124544
NE286_B_F11	NE286	Uridine	0.345080861434875	5925.52020396087
NE286_B_F12	NE286	Inosine	0.254341197569822	4340.25087381828
NE286_B_G01	NE286	Xanthine	0.616163328553746	4727.44212321557
NE286_B_G02	NE286	Xanthosine	0.344891848177881	5536.13331180237
NE286_B_G03	NE286	Uric_Acid	0.402917064608887	5952.89720677485
NE286_B_G04	NE286	Alloxan	0.339562684361087	6121.83103434932
NE286_B_G05	NE286	Allantoin	0.393948662871061	7002.9152719943
NE286_B_G06	NE286	Parabanic_Acid	0.354568387601126	6654.39318022954
NE286_B_G07	NE286	D,L-α-Amino-N-Butyric_Acid	0.495933591853533	6701.00769694851
NE286_B_G08	NE286	γ-Amino-N-Butyric_Acid	0.337284932048485	5379.23992014931
NE286_B_G09	NE286	ε-Amino-N-Caproic_Acid	0.339130930518334	5375.85359339567
NE286_B_G10	NE286	D,L-α-Amino-Caprylic_Acid	0.428835306208612	3179.30368230317
NE286_B_G11	NE286	δ-Amino-N-Valeric_Acid	0.307515084843954	4423.0643943602
NE286_B_G12	NE286	α-Amino-N-Valeric_Acid	0.280310282561325	3773.74574630609
NE286_B_H01	NE286	Ala-Asp	0.315618218557686	4574.8074976519
NE286_B_H02	NE286	Ala-Gln	0.266250144333559	6111.16953163817
NE286_B_H03	NE286	Ala-Glu	0.307269240160447	7254.31178087811
NE286_B_H04	NE286	Ala-Gly	0.528089992469446	5598.20551301944
NE286_B_H05	NE286	Ala-His	0.294297642370148	3526.37937875803
NE286_B_H06	NE286	Ala-Leu	0.279217790948148	4050.35903844622
NE286_B_H07	NE286	Ala-Thr	0.427350090208451	5017.86116954223
NE286_B_H08	NE286	Gly-Asn	0.715515186612815	7386.65891165196
NE286_B_H09	NE286	Gly-Gln	0.54952062315301	8056.39410661058
NE286_B_H10	NE286	Gly-Glu	0.58792068232292	8894.9267297122
NE286_B_H11	NE286	Gly-Me	0.501802134018344	7455.61671660044
NE286_B_H12	NE286	Met-Ala	0.279956953254515	4346.41469563602
NE286_C_A01	NE286	Negative_Control	0.296498916548702	4257.85686089576
NE286_C_A02	NE286	Ammonia	0.353525730513218	5964.76045456579
NE286_C_A03	NE286	Nitrite	0.216406447454433	2937.78513708055
NE286_C_A04	NE286	Nitrate	0.260175769857779	3910.08858114229
NE286_C_A05	NE286	Urea	0.296575881653483	5401.36368871739
NE286_C_A06	NE286	Biure	0.262602436178395	3882.28603307525
NE286_C_A07	NE286	L-Alanine	0.272972188917912	3505.14703367656
NE286_C_A08	NE286	L-Arginine	0.205026041863893	3783.03864464111
NE286_C_A09	NE286	L-Asparagine	0.670821097350497	6288.87743457253
NE286_C_A10	NE286	L-Aspartic_Acid	0.27723852648748	4494.90273120279
NE286_C_A11	NE286	L-Cysteine	0.171935254229024	3756.95323907599
NE286_C_A12	NE286	L-Glutamic_Acid	0.45321607354308	5968.48558048993
NE286_C_B01	NE286	L-Glutamine	0.584189122546307	6908.00091088105
NE286_C_B02	NE286	Glycine	0.610367963400769	7933.2101865787
NE286_C_B03	NE286	L-Histidine	0.347200027462816	4882.62146359508
NE286_C_B04	NE286	L-Isoleucine	0.158461293060369	2896.63515105883
NE286_C_B05	NE286	L-Leucine	0.307757933247776	4723.9182952964
NE286_C_B06	NE286	L-Lysine	0.328503501783334	5566.59292270796
NE286_C_B07	NE286	L-Methionine	0.396747692713165	5772.78593422526
NE286_C_B08	NE286	L-Phenylalanine	0.37899438617286	5920.33873807231
NE286_C_B09	NE286	L-Proline	0.380514378244603	5155.20176942134
NE286_C_B10	NE286	L-Serine	0.392563136308745	5980.6565929366
NE286_C_B11	NE286	L-Threonine	0.456178118258463	7698.19727487088
NE286_C_B12	NE286	L-Tryptophan	0.212744531776907	3735.83405882473
NE286_C_C01	NE286	L-Tyrosine	0.192706767449471	3146.40028372055
NE286_C_C02	NE286	L-Valine	0.329206010418748	5880.76519263361
NE286_C_C03	NE286	D-Alanine	0.336556583452596	5646.71484200538
NE286_C_C04	NE286	D-Asparagine	0.350437096340352	5849.72804251755
NE286_C_C05	NE286	D-Aspartic_Acid	0.317416308247779	5438.10697281148
NE286_C_C06	NE286	D-Glutamic_Acid	0.304199880600137	6082.07017972644
NE286_C_C07	NE286	D-Lysine	0.345430374624273	6229.37742160474
NE286_C_C08	NE286	D-Serine	0.377173354225741	5611.22918688179
NE286_C_C09	NE286	D-Valine	0.29956659600351	6832.14524527468
NE286_C_C10	NE286	L-Citrulline	0.369573272622803	5944.3398420408
NE286_C_C11	NE286	L-Homoserine	0.407988372643341	5012.03795477012
NE286_C_C12	NE286	L-Ornithine	0.281850979411286	4089.67628542164
NE286_C_D01	NE286	N-Acetyl-L-Glutamic_Acid	0.245221850675988	3851.14600431485
NE286_C_D02	NE286	N-Phthaloyl-L-Glutamic_Acid	0.349992215629712	5345.34509809399
NE286_C_D03	NE286	L-Pyroglutamic_Acid	0.313678466789414	6223.93136840986
NE286_C_D04	NE286	Hydroxylamine	0.389681603390692	6369.80233336617
NE286_C_D05	NE286	Methylamine	0.353124345984527	6334.0092791312
NE286_C_D06	NE286	N-Amylamine	0.39900568499998	5927.08500152695
NE286_C_D07	NE286	N-Butylamine	0.339222599949083	6863.87812227746
NE286_C_D08	NE286	Ethylamine	0.345103538408872	6933.43557302149
NE286_C_D09	NE286	Ethanolamine	0.352934995149547	6768.68995318123
NE286_C_D10	NE286	Ethylenediamine	0.356679227320178	5961.17569315977
NE286_C_D11	NE286	Putrescine	0.333555986050762	5578.45788429393
NE286_C_D12	NE286	Agmatine	0.485431053185218	2958.90508438673
NE286_C_E01	NE286	Histamine	0.177695422136996	3220.93153766663
NE286_C_E02	NE286	ß-Phenylethyl-amine	0.406293296987026	5449.80306364266
NE286_C_E03	NE286	Tyramine	0.350923110893575	5895.09835059449
NE286_C_E04	NE286	Acetamide	0.343920202596078	6957.94654493845
NE286_C_E05	NE286	Formamide	0.339803221237296	7278.05715449266
NE286_C_E06	NE286	Glucuronamide	0.334790194255771	7243.19352544619
NE286_C_E07	NE286	D,L-Lactamide	0.365033200654152	7569.48004336091
NE286_C_E08	NE286	D-Glucosamine	0.329128759306039	7439.33595241728
NE286_C_E09	NE286	D-Galactosamine	0.378576479603714	7791.28854881452
NE286_C_E10	NE286	D-Mannosamine	0.428509105787174	8201.12481950982
NE286_C_E11	NE286	N-Acetyl-D-Glucosamine	0.334461900745402	5515.26998584273
NE286_C_E12	NE286	N-Acetyl-D-Galactosamine	0.227531627525125	3972.13814191984
